Barometer,TempIn,HumIn,TempOut,WindSpeed,HumOut,RainRate,Datetime,station_id
29.715,64.5,62.0,54.9,10.0,78.0,0.07,2025-02-15 02:50:49+00:00,3
29.715,64.5,62.0,54.9,8.0,78.0,0.07,2025-02-15 02:51:00+00:00,3
29.715,64.5,62.0,54.9,7.0,78.0,0.07,2025-02-15 02:51:11+00:00,3
29.715,64.4,62.0,54.9,9.0,78.0,0.07,2025-02-15 02:51:22+00:00,3
29.715,64.4,62.0,54.9,5.0,79.0,0.07,2025-02-15 02:51:34+00:00,3
29.715,64.4,62.0,54.9,5.0,79.0,0.06,2025-02-15 02:51:45+00:00,3
29.715,64.4,62.0,54.9,1.0,79.0,0.06,2025-02-15 02:51:56+00:00,3
29.715,64.4,62.0,54.9,2.0,79.0,0.06,2025-02-15 02:52:07+00:00,3
29.715,64.4,62.0,54.9,1.0,79.0,0.06,2025-02-15 02:52:18+00:00,3
29.715,64.4,62.0,54.9,4.0,79.0,0.06,2025-02-15 02:52:29+00:00,3
29.715,64.4,62.0,55.0,4.0,79.0,0.06,2025-02-15 02:52:40+00:00,3
29.715,64.4,62.0,54.9,5.0,79.0,0.06,2025-02-15 02:52:51+00:00,3
29.715,64.4,62.0,54.9,6.0,79.0,0.06,2025-02-15 02:53:02+00:00,3
29.714,64.3,62.0,54.9,5.0,79.0,0.05,2025-02-15 02:53:13+00:00,3
29.714,64.3,62.0,54.9,6.0,79.0,0.05,2025-02-15 02:53:24+00:00,3
29.714,64.3,62.0,54.9,11.0,79.0,0.05,2025-02-15 02:53:35+00:00,3
29.714,64.3,62.0,54.9,6.0,79.0,0.05,2025-02-15 02:53:46+00:00,3
29.714,64.3,62.0,54.9,8.0,79.0,0.05,2025-02-15 02:53:57+00:00,3
29.714,64.3,62.0,54.9,9.0,79.0,0.05,2025-02-15 02:54:08+00:00,3
29.713,64.3,62.0,54.9,4.0,79.0,0.05,2025-02-15 02:54:20+00:00,3
29.713,64.3,62.0,54.9,5.0,79.0,0.05,2025-02-15 02:54:31+00:00,3
29.713,64.3,62.0,54.9,3.0,79.0,0.05,2025-02-15 02:54:42+00:00,3
29.713,64.3,62.0,54.8,5.0,79.0,0.05,2025-02-15 02:54:53+00:00,3
29.713,64.3,62.0,54.8,4.0,79.0,0.05,2025-02-15 02:55:04+00:00,3
29.713,64.2,62.0,54.9,4.0,79.0,0.05,2025-02-15 02:55:15+00:00,3
29.713,64.2,62.0,54.8,4.0,79.0,0.05,2025-02-15 02:55:26+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:55:37+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:55:48+00:00,3
29.713,64.2,62.0,54.8,1.0,79.0,0.04,2025-02-15 02:55:59+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:56:10+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:56:21+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:56:32+00:00,3
29.713,64.2,62.0,54.8,5.0,79.0,0.04,2025-02-15 02:56:43+00:00,3
29.713,64.2,62.0,54.8,3.0,79.0,0.04,2025-02-15 02:56:54+00:00,3
29.713,64.2,62.0,54.8,1.0,79.0,0.04,2025-02-15 02:57:05+00:00,3
29.713,64.2,62.0,54.8,1.0,79.0,0.04,2025-02-15 02:57:16+00:00,3
29.713,64.2,62.0,54.8,2.0,79.0,0.04,2025-02-15 02:57:27+00:00,3
29.713,64.2,62.0,54.8,7.0,79.0,0.04,2025-02-15 02:57:39+00:00,3
29.713,64.2,62.0,54.8,10.0,79.0,0.04,2025-02-15 02:57:50+00:00,3
29.713,64.2,62.0,54.8,5.0,79.0,0.04,2025-02-15 02:58:01+00:00,3
29.713,64.2,62.0,54.8,2.0,79.0,0.04,2025-02-15 02:58:12+00:00,3
29.71,64.2,62.0,54.8,6.0,79.0,0.04,2025-02-15 02:58:23+00:00,3
29.71,64.2,62.0,54.8,7.0,79.0,0.04,2025-02-15 02:58:34+00:00,3
29.71,64.2,62.0,54.8,8.0,79.0,0.04,2025-02-15 02:58:45+00:00,3
29.71,64.2,62.0,54.8,8.0,79.0,0.04,2025-02-15 02:58:56+00:00,3
29.71,64.2,62.0,54.8,5.0,79.0,0.04,2025-02-15 02:59:07+00:00,3
29.71,64.2,62.0,54.8,5.0,79.0,0.0,2025-02-15 02:59:18+00:00,3
29.71,64.2,62.0,54.8,2.0,79.0,0.0,2025-02-15 02:59:29+00:00,3
29.71,64.2,62.0,54.8,1.0,79.0,0.0,2025-02-15 02:59:40+00:00,3
29.71,64.2,62.0,54.8,2.0,79.0,0.0,2025-02-15 02:59:51+00:00,3
29.71,64.2,62.0,54.8,2.0,79.0,0.0,2025-02-15 03:00:02+00:00,3
29.71,64.1,62.0,54.9,2.0,79.0,0.0,2025-02-15 03:00:13+00:00,3
29.708,64.1,62.0,54.8,2.0,79.0,0.0,2025-02-15 03:00:24+00:00,3
29.708,64.1,62.0,54.8,2.0,79.0,0.0,2025-02-15 03:00:36+00:00,3
29.708,64.1,62.0,54.8,4.0,79.0,0.0,2025-02-15 03:00:47+00:00,3
29.708,64.1,62.0,54.8,6.0,79.0,0.0,2025-02-15 03:00:58+00:00,3
29.708,64.1,62.0,54.8,7.0,79.0,0.0,2025-02-15 03:01:09+00:00,3
29.711,64.0,62.0,54.8,4.0,79.0,0.0,2025-02-15 03:01:20+00:00,3
29.711,64.0,62.0,54.8,6.0,79.0,0.0,2025-02-15 03:01:31+00:00,3
29.711,64.0,62.0,54.8,10.0,79.0,0.0,2025-02-15 03:01:42+00:00,3
29.711,64.0,62.0,54.8,9.0,79.0,0.0,2025-02-15 03:01:53+00:00,3
29.711,64.0,62.0,54.8,6.0,80.0,0.0,2025-02-15 03:02:04+00:00,3
29.708,64.1,62.0,54.9,7.0,80.0,0.0,2025-02-15 03:02:15+00:00,3
29.708,64.1,62.0,54.9,9.0,80.0,0.0,2025-02-15 03:02:26+00:00,3
29.708,64.1,62.0,54.9,9.0,80.0,0.0,2025-02-15 03:02:37+00:00,3
29.708,64.1,62.0,54.9,12.0,80.0,0.0,2025-02-15 03:02:48+00:00,3
29.708,64.1,62.0,54.9,8.0,80.0,0.0,2025-02-15 03:03:00+00:00,3
29.708,64.1,62.0,54.9,5.0,80.0,0.0,2025-02-15 03:03:11+00:00,3
29.707,64.1,62.0,54.9,7.0,80.0,0.0,2025-02-15 03:03:22+00:00,3
29.707,64.1,62.0,54.9,3.0,80.0,0.0,2025-02-15 03:03:33+00:00,3
29.707,64.1,62.0,54.9,1.0,80.0,0.0,2025-02-15 03:03:44+00:00,3
29.707,64.1,62.0,55.0,0.0,80.0,0.0,2025-02-15 03:03:55+00:00,3
29.707,64.1,62.0,55.0,1.0,80.0,0.0,2025-02-15 03:04:06+00:00,3
29.706,64.1,62.0,55.0,1.0,80.0,0.0,2025-02-15 03:04:17+00:00,3
29.706,64.1,62.0,55.0,2.0,80.0,0.0,2025-02-15 03:04:28+00:00,3
29.706,64.1,62.0,55.0,3.0,80.0,0.0,2025-02-15 03:04:39+00:00,3
29.706,64.1,62.0,55.0,3.0,80.0,0.0,2025-02-15 03:04:50+00:00,3
29.706,64.1,62.0,55.0,5.0,80.0,0.0,2025-02-15 03:05:01+00:00,3
29.706,64.1,62.0,55.0,5.0,80.0,0.0,2025-02-15 03:05:12+00:00,3
29.705,64.1,62.0,55.0,4.0,80.0,0.0,2025-02-15 03:05:23+00:00,3
29.705,64.1,62.0,55.0,2.0,80.0,0.0,2025-02-15 03:05:35+00:00,3
29.705,64.1,62.0,55.0,1.0,80.0,0.0,2025-02-15 03:05:46+00:00,3
29.705,64.1,62.0,55.0,0.0,80.0,0.0,2025-02-15 03:05:57+00:00,3
29.705,64.1,62.0,55.0,2.0,80.0,0.0,2025-02-15 03:06:08+00:00,3
29.702,64.0,62.0,55.0,5.0,80.0,0.0,2025-02-15 03:06:19+00:00,3
29.702,64.0,62.0,55.0,2.0,80.0,0.0,2025-02-15 03:06:30+00:00,3
29.702,64.0,62.0,55.0,4.0,80.0,0.0,2025-02-15 03:06:41+00:00,3
29.702,64.0,62.0,55.0,4.0,80.0,0.0,2025-02-15 03:06:52+00:00,3
29.702,64.0,62.0,54.9,8.0,80.0,0.0,2025-02-15 03:07:03+00:00,3
29.697,64.0,62.0,55.0,5.0,80.0,0.0,2025-02-15 03:07:14+00:00,3
29.697,64.0,62.0,54.9,4.0,80.0,0.0,2025-02-15 03:07:25+00:00,3
29.697,64.0,62.0,54.9,11.0,80.0,0.0,2025-02-15 03:07:36+00:00,3
29.697,64.0,62.0,54.9,14.0,80.0,0.0,2025-02-15 03:07:47+00:00,3
29.697,64.0,62.0,54.9,7.0,80.0,0.0,2025-02-15 03:07:58+00:00,3
29.697,64.0,62.0,54.8,8.0,80.0,0.0,2025-02-15 03:08:10+00:00,3
29.698,64.0,62.0,54.8,10.0,80.0,0.0,2025-02-15 03:08:21+00:00,3
29.698,64.0,62.0,54.9,14.0,80.0,0.0,2025-02-15 03:08:32+00:00,3
29.698,64.0,62.0,54.9,5.0,80.0,0.0,2025-02-15 03:08:43+00:00,3
29.698,64.0,62.0,54.9,10.0,80.0,0.0,2025-02-15 03:08:54+00:00,3
29.698,64.0,62.0,54.9,6.0,80.0,0.0,2025-02-15 03:09:05+00:00,3
29.699,64.0,62.0,54.9,10.0,80.0,0.0,2025-02-15 03:09:16+00:00,3
29.699,64.0,62.0,54.9,10.0,80.0,0.0,2025-02-15 03:09:27+00:00,3
29.699,64.0,62.0,54.9,10.0,80.0,0.0,2025-02-15 03:09:38+00:00,3
29.699,64.0,62.0,54.9,6.0,80.0,0.0,2025-02-15 03:09:49+00:00,3
29.699,64.0,62.0,54.9,2.0,81.0,0.0,2025-02-15 03:10:00+00:00,3
29.699,64.0,62.0,54.9,1.0,81.0,0.0,2025-02-15 03:10:11+00:00,3
29.703,64.0,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:10:23+00:00,3
29.703,64.0,62.0,55.0,5.0,81.0,0.0,2025-02-15 03:10:34+00:00,3
29.703,64.0,62.0,54.9,2.0,81.0,0.0,2025-02-15 03:10:45+00:00,3
29.703,64.0,62.0,55.0,1.0,81.0,0.0,2025-02-15 03:10:56+00:00,3
29.703,64.0,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:11:07+00:00,3
29.704,63.9,62.0,55.0,2.0,81.0,0.0,2025-02-15 03:11:18+00:00,3
29.704,63.9,62.0,55.0,2.0,81.0,0.0,2025-02-15 03:11:29+00:00,3
29.704,63.9,62.0,55.0,2.0,81.0,0.0,2025-02-15 03:11:40+00:00,3
29.704,63.9,62.0,55.0,1.0,81.0,0.0,2025-02-15 03:11:51+00:00,3
29.704,63.9,62.0,55.0,0.0,81.0,0.0,2025-02-15 03:12:02+00:00,3
29.703,64.0,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:12:13+00:00,3
29.703,64.0,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:12:24+00:00,3
29.703,64.0,62.0,55.0,5.0,81.0,0.0,2025-02-15 03:12:35+00:00,3
29.703,64.0,62.0,55.0,8.0,81.0,0.0,2025-02-15 03:12:47+00:00,3
29.703,64.0,62.0,55.0,5.0,81.0,0.0,2025-02-15 03:12:58+00:00,3
29.703,64.0,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:13:09+00:00,3
29.699,63.9,62.0,55.0,3.0,81.0,0.0,2025-02-15 03:13:20+00:00,3
29.699,63.9,62.0,55.0,6.0,81.0,0.0,2025-02-15 03:13:31+00:00,3
29.699,63.9,62.0,55.0,9.0,81.0,0.0,2025-02-15 03:13:42+00:00,3
29.699,63.9,62.0,55.1,6.0,81.0,0.0,2025-02-15 03:13:53+00:00,3
29.699,63.9,62.0,55.1,4.0,81.0,0.0,2025-02-15 03:14:04+00:00,3
29.701,63.9,62.0,55.1,3.0,81.0,0.0,2025-02-15 03:14:15+00:00,3
29.701,63.9,62.0,55.2,2.0,81.0,0.0,2025-02-15 03:14:26+00:00,3
29.701,63.9,62.0,55.2,2.0,81.0,0.0,2025-02-15 03:14:37+00:00,3
29.701,63.9,62.0,55.3,5.0,81.0,0.0,2025-02-15 03:14:48+00:00,3
29.701,63.9,62.0,55.2,3.0,81.0,0.0,2025-02-15 03:15:00+00:00,3
29.701,63.9,62.0,55.3,3.0,81.0,0.0,2025-02-15 03:15:11+00:00,3
29.701,63.9,62.0,55.3,3.0,81.0,0.0,2025-02-15 03:15:22+00:00,3
29.701,63.9,62.0,55.3,6.0,81.0,0.0,2025-02-15 03:15:33+00:00,3
29.701,63.9,62.0,55.3,4.0,81.0,0.0,2025-02-15 03:15:44+00:00,3
29.701,63.9,62.0,55.3,3.0,81.0,0.0,2025-02-15 03:15:55+00:00,3
29.701,63.9,62.0,55.4,1.0,81.0,0.0,2025-02-15 03:16:06+00:00,3
29.701,63.9,62.0,55.4,3.0,81.0,0.0,2025-02-15 03:16:17+00:00,3
29.701,63.9,62.0,55.4,3.0,81.0,0.0,2025-02-15 03:16:28+00:00,3
29.701,63.9,62.0,55.4,2.0,81.0,0.0,2025-02-15 03:16:40+00:00,3
29.701,63.9,62.0,55.4,1.0,81.0,0.0,2025-02-15 03:16:51+00:00,3
29.701,63.9,62.0,55.4,3.0,81.0,0.0,2025-02-15 03:17:02+00:00,3
29.701,63.9,62.0,55.4,2.0,81.0,0.0,2025-02-15 03:17:13+00:00,3
29.699,63.9,62.0,55.5,1.0,81.0,0.0,2025-02-15 03:17:24+00:00,3
29.699,63.9,62.0,55.5,6.0,81.0,0.0,2025-02-15 03:17:35+00:00,3
29.699,63.9,62.0,55.4,4.0,81.0,0.0,2025-02-15 03:17:46+00:00,3
29.699,63.9,62.0,55.4,4.0,80.0,0.0,2025-02-15 03:17:57+00:00,3
29.72,63.4,60.0,53.7,14.0,75.0,1.03,2025-02-15 03:38:37+00:00,3
29.72,63.4,60.0,53.7,14.0,75.0,1.03,2025-02-15 03:38:48+00:00,3
29.72,63.4,60.0,53.7,11.0,71.0,0.87,2025-02-15 03:38:59+00:00,3
29.72,63.4,60.0,53.4,5.0,71.0,0.69,2025-02-15 03:39:10+00:00,3
29.713,63.3,59.0,53.4,9.0,71.0,0.69,2025-02-15 03:39:22+00:00,3
29.713,63.3,59.0,53.3,8.0,71.0,0.69,2025-02-15 03:39:33+00:00,3
29.713,63.3,59.0,53.2,6.0,71.0,0.51,2025-02-15 03:39:44+00:00,3
29.713,63.3,59.0,53.1,3.0,71.0,0.51,2025-02-15 03:39:55+00:00,3
29.713,63.3,59.0,53.0,1.0,71.0,0.51,2025-02-15 03:40:06+00:00,3
29.718,63.1,59.0,53.0,11.0,71.0,0.51,2025-02-15 03:40:17+00:00,3
29.718,63.1,59.0,52.9,12.0,71.0,0.51,2025-02-15 03:40:28+00:00,3
29.718,63.1,59.0,52.9,8.0,72.0,0.61,2025-02-15 03:40:39+00:00,3
29.718,63.1,59.0,52.8,8.0,72.0,0.61,2025-02-15 03:40:50+00:00,3
29.718,63.1,59.0,52.8,11.0,72.0,0.61,2025-02-15 03:41:01+00:00,3
29.718,63.1,59.0,52.7,11.0,72.0,0.61,2025-02-15 03:41:12+00:00,3
29.717,63.0,59.0,52.7,10.0,72.0,0.61,2025-02-15 03:41:23+00:00,3
29.717,63.0,59.0,52.5,8.0,73.0,0.53,2025-02-15 03:41:34+00:00,3
29.717,63.0,59.0,52.5,11.0,73.0,0.53,2025-02-15 03:41:46+00:00,3
29.717,63.0,59.0,52.5,9.0,73.0,0.45,2025-02-15 03:41:57+00:00,3
29.717,63.0,59.0,52.4,12.0,73.0,0.45,2025-02-15 03:42:08+00:00,3
29.716,63.0,59.0,52.4,8.0,73.0,0.45,2025-02-15 03:42:19+00:00,3
29.716,63.0,59.0,52.4,17.0,73.0,0.45,2025-02-15 03:42:30+00:00,3
29.716,63.0,59.0,52.4,10.0,73.0,0.45,2025-02-15 03:42:41+00:00,3
29.716,63.0,59.0,52.3,12.0,73.0,0.45,2025-02-15 03:42:52+00:00,3
29.716,63.0,59.0,52.2,13.0,73.0,0.45,2025-02-15 03:43:03+00:00,3
29.716,62.9,59.0,52.2,11.0,78.0,0.44,2025-02-15 03:43:14+00:00,3
29.716,62.9,59.0,52.2,14.0,78.0,0.39,2025-02-15 03:43:25+00:00,3
29.716,62.9,59.0,52.1,8.0,78.0,0.35,2025-02-15 03:43:36+00:00,3
29.716,62.9,59.0,52.1,13.0,78.0,0.32,2025-02-15 03:43:47+00:00,3
29.716,62.9,59.0,52.1,9.0,78.0,0.31,2025-02-15 03:43:58+00:00,3
29.716,62.9,59.0,52.0,9.0,78.0,0.31,2025-02-15 03:44:09+00:00,3
29.715,62.8,59.0,51.9,8.0,78.0,0.31,2025-02-15 03:44:20+00:00,3
29.715,62.8,59.0,51.9,8.0,78.0,0.31,2025-02-15 03:44:31+00:00,3
29.715,62.8,59.0,51.9,8.0,78.0,0.31,2025-02-15 03:44:42+00:00,3
29.715,62.8,59.0,51.8,9.0,78.0,0.59,2025-02-15 03:44:54+00:00,3
29.715,62.8,59.0,51.8,3.0,77.0,0.59,2025-02-15 03:45:05+00:00,3
29.714,62.7,59.0,51.8,8.0,77.0,0.59,2025-02-15 03:45:16+00:00,3
29.714,62.7,59.0,51.7,4.0,77.0,0.59,2025-02-15 03:45:27+00:00,3
29.714,62.7,59.0,51.7,4.0,77.0,0.59,2025-02-15 03:45:38+00:00,3
29.714,62.7,59.0,51.7,3.0,78.0,0.58,2025-02-15 03:45:49+00:00,3
29.714,62.7,59.0,51.7,4.0,78.0,0.5,2025-02-15 03:46:00+00:00,3
29.714,62.7,59.0,51.7,2.0,78.0,0.47,2025-02-15 03:46:11+00:00,3
29.71,62.5,59.0,51.7,2.0,78.0,0.47,2025-02-15 03:46:22+00:00,3
29.71,62.5,59.0,51.7,2.0,78.0,0.47,2025-02-15 03:46:33+00:00,3
29.71,62.5,59.0,51.6,3.0,78.0,0.47,2025-02-15 03:46:44+00:00,3
29.71,62.5,59.0,51.6,2.0,78.0,0.47,2025-02-15 03:46:55+00:00,3
29.71,62.5,59.0,51.6,2.0,78.0,0.47,2025-02-15 03:47:06+00:00,3
29.712,62.5,59.0,51.6,0.0,78.0,0.47,2025-02-15 03:47:18+00:00,3
29.712,62.5,59.0,51.6,0.0,78.0,0.4,2025-02-15 03:47:29+00:00,3
29.712,62.5,59.0,51.6,0.0,78.0,0.36,2025-02-15 03:47:40+00:00,3
29.712,62.5,59.0,51.6,0.0,78.0,0.33,2025-02-15 03:47:51+00:00,3
29.712,62.5,59.0,51.5,0.0,78.0,0.3,2025-02-15 03:48:02+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.27,2025-02-15 03:48:13+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.25,2025-02-15 03:48:24+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.24,2025-02-15 03:48:35+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.24,2025-02-15 03:48:46+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.24,2025-02-15 03:48:57+00:00,3
29.712,62.4,59.0,51.5,0.0,78.0,0.23,2025-02-15 03:49:08+00:00,3
29.71,62.3,59.0,51.5,0.0,78.0,0.23,2025-02-15 03:49:19+00:00,3
29.71,62.3,59.0,51.5,0.0,78.0,0.23,2025-02-15 03:49:30+00:00,3
29.71,62.3,59.0,51.5,0.0,78.0,0.23,2025-02-15 03:49:42+00:00,3
29.71,62.3,59.0,51.5,0.0,78.0,0.23,2025-02-15 03:49:53+00:00,3
29.71,62.3,59.0,51.4,0.0,78.0,0.23,2025-02-15 03:50:04+00:00,3
29.712,62.2,59.0,51.4,0.0,78.0,0.23,2025-02-15 03:50:15+00:00,3
29.712,62.2,59.0,51.4,0.0,78.0,0.23,2025-02-15 03:50:26+00:00,3
29.712,62.2,59.0,51.4,0.0,78.0,0.23,2025-02-15 03:50:37+00:00,3
29.712,62.2,59.0,51.4,0.0,78.0,0.29,2025-02-15 03:50:48+00:00,3
29.712,62.2,59.0,51.4,0.0,78.0,0.29,2025-02-15 03:50:59+00:00,3
29.712,62.2,59.0,51.4,0.0,79.0,0.29,2025-02-15 03:51:10+00:00,3
29.715,62.2,59.0,51.4,0.0,79.0,0.29,2025-02-15 03:51:21+00:00,3
29.715,62.2,59.0,51.4,0.0,79.0,0.29,2025-02-15 03:51:32+00:00,3
29.715,62.2,59.0,51.4,2.0,79.0,0.29,2025-02-15 03:51:43+00:00,3
29.715,62.2,59.0,51.3,3.0,79.0,0.29,2025-02-15 03:51:54+00:00,3
29.715,62.2,59.0,51.3,4.0,79.0,0.29,2025-02-15 03:52:05+00:00,3
29.718,62.1,59.0,51.3,6.0,79.0,0.29,2025-02-15 03:52:16+00:00,3
29.718,62.1,59.0,51.3,7.0,79.0,0.29,2025-02-15 03:52:27+00:00,3
29.718,62.1,59.0,51.3,7.0,79.0,0.29,2025-02-15 03:52:39+00:00,3
29.718,62.1,59.0,51.2,6.0,79.0,0.29,2025-02-15 03:52:50+00:00,3
29.718,62.1,59.0,51.2,6.0,79.0,0.29,2025-02-15 03:53:01+00:00,3
29.718,62.1,59.0,51.2,4.0,79.0,0.25,2025-02-15 03:53:12+00:00,3
29.719,62.1,59.0,51.2,4.0,79.0,0.23,2025-02-15 03:53:23+00:00,3
29.719,62.1,59.0,51.1,4.0,79.0,0.22,2025-02-15 03:53:34+00:00,3
29.719,62.1,59.0,51.1,4.0,79.0,0.21,2025-02-15 03:53:45+00:00,3
29.719,62.1,59.0,51.1,4.0,79.0,0.21,2025-02-15 03:53:56+00:00,3
29.719,62.1,59.0,51.0,3.0,79.0,0.21,2025-02-15 03:54:07+00:00,3
29.719,62.1,59.0,51.0,2.0,79.0,0.21,2025-02-15 03:54:18+00:00,3
29.719,62.1,59.0,50.9,3.0,79.0,0.21,2025-02-15 03:54:29+00:00,3
29.719,62.1,59.0,50.9,4.0,79.0,0.21,2025-02-15 03:54:40+00:00,3
29.719,62.1,59.0,50.9,3.0,79.0,0.21,2025-02-15 03:54:51+00:00,3
29.719,62.1,59.0,50.8,4.0,79.0,0.21,2025-02-15 03:55:02+00:00,3
29.718,62.0,59.0,50.8,4.0,79.0,0.21,2025-02-15 03:55:13+00:00,3
29.718,62.0,59.0,50.8,4.0,79.0,0.21,2025-02-15 03:55:24+00:00,3
29.718,62.0,59.0,50.8,4.0,80.0,0.21,2025-02-15 03:55:35+00:00,3
29.718,62.0,59.0,50.8,6.0,80.0,0.21,2025-02-15 03:55:47+00:00,3
29.718,62.0,59.0,50.8,5.0,80.0,0.21,2025-02-15 03:55:58+00:00,3
29.718,62.0,59.0,50.8,4.0,80.0,0.21,2025-02-15 03:56:09+00:00,3
29.717,62.0,59.0,50.8,5.0,80.0,0.21,2025-02-15 03:56:20+00:00,3
29.717,62.0,59.0,50.7,5.0,80.0,0.21,2025-02-15 03:56:31+00:00,3
29.717,62.0,59.0,50.6,4.0,80.0,0.21,2025-02-15 03:56:42+00:00,3
29.717,62.0,59.0,50.6,4.0,80.0,0.19,2025-02-15 03:56:53+00:00,3
29.717,62.0,59.0,50.6,4.0,80.0,0.18,2025-02-15 03:57:04+00:00,3
29.718,62.0,59.0,50.6,6.0,80.0,0.17,2025-02-15 03:57:15+00:00,3
29.718,62.0,59.0,50.6,4.0,80.0,0.16,2025-02-15 03:57:26+00:00,3
29.718,62.0,59.0,50.6,5.0,80.0,0.16,2025-02-15 03:57:37+00:00,3
29.718,62.0,59.0,50.5,5.0,80.0,0.15,2025-02-15 03:57:48+00:00,3
29.718,62.0,59.0,50.5,7.0,80.0,0.14,2025-02-15 03:57:59+00:00,3
29.718,62.0,59.0,50.5,6.0,80.0,0.13,2025-02-15 03:58:10+00:00,3
29.719,61.9,60.0,50.5,6.0,80.0,0.13,2025-02-15 03:58:21+00:00,3
29.719,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 03:58:32+00:00,3
29.719,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 03:58:43+00:00,3
29.719,61.9,60.0,50.5,2.0,80.0,0.13,2025-02-15 03:58:54+00:00,3
29.719,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 03:59:06+00:00,3
29.715,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 03:59:17+00:00,3
29.715,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 03:59:28+00:00,3
29.715,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 03:59:39+00:00,3
29.715,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 03:59:50+00:00,3
29.715,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 04:00:01+00:00,3
29.715,61.9,60.0,50.6,7.0,80.0,0.13,2025-02-15 04:00:12+00:00,3
29.713,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 04:00:23+00:00,3
29.713,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 04:00:34+00:00,3
29.713,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 04:00:45+00:00,3
29.713,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 04:00:56+00:00,3
29.713,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 04:01:07+00:00,3
29.709,61.9,60.0,50.5,5.0,80.0,0.13,2025-02-15 04:01:18+00:00,3
29.709,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 04:01:29+00:00,3
29.709,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 04:01:41+00:00,3
29.709,61.9,60.0,50.6,5.0,80.0,0.13,2025-02-15 04:01:52+00:00,3
29.709,61.9,60.0,50.6,4.0,80.0,0.13,2025-02-15 04:02:03+00:00,3
29.705,61.9,60.0,50.6,4.0,80.0,0.13,2025-02-15 04:02:14+00:00,3
29.705,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 04:02:25+00:00,3
29.705,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 04:02:36+00:00,3
29.705,61.9,60.0,50.5,3.0,80.0,0.13,2025-02-15 04:02:47+00:00,3
29.705,61.9,60.0,50.5,4.0,80.0,0.13,2025-02-15 04:02:58+00:00,3
29.705,61.9,60.0,50.6,2.0,80.0,0.12,2025-02-15 04:03:09+00:00,3
29.703,61.9,60.0,50.5,4.0,80.0,0.12,2025-02-15 04:03:20+00:00,3
29.703,61.9,60.0,50.5,5.0,80.0,0.12,2025-02-15 04:03:31+00:00,3
29.703,61.9,60.0,50.5,6.0,80.0,0.11,2025-02-15 04:03:42+00:00,3
29.703,61.9,60.0,50.5,5.0,80.0,0.11,2025-02-15 04:03:54+00:00,3
29.703,61.9,60.0,50.6,4.0,80.0,0.11,2025-02-15 04:04:05+00:00,3
29.704,61.9,60.0,50.5,1.0,81.0,0.11,2025-02-15 04:04:16+00:00,3
29.704,61.9,60.0,50.6,2.0,81.0,0.1,2025-02-15 04:04:27+00:00,3
29.704,61.9,60.0,50.6,6.0,81.0,0.09,2025-02-15 04:04:38+00:00,3
29.704,61.9,60.0,50.6,5.0,81.0,0.09,2025-02-15 04:04:49+00:00,3
29.704,61.9,60.0,50.6,2.0,81.0,0.09,2025-02-15 04:05:00+00:00,3
29.704,61.9,60.0,50.6,3.0,81.0,0.09,2025-02-15 04:05:11+00:00,3
29.701,61.9,60.0,50.5,2.0,81.0,0.09,2025-02-15 04:05:22+00:00,3
29.701,61.9,60.0,50.5,1.0,81.0,0.08,2025-02-15 04:05:33+00:00,3
29.701,61.9,60.0,50.6,3.0,81.0,0.08,2025-02-15 04:05:44+00:00,3
